Word,Gender
paon-du-jour,m
néolamarckisme,m
pycnose,f
pyélite,f
pycnogonide,m
putridité,f
pulsoréacteur,m
puddleur,m
ptéridospermée,f
ptôse,f
ptérygote,m
prosthèse,f
purgeur,m
psychorigidité,f
psychophysicien,m
psychoplasticité,f
ptérosaurien,m
pyrénéite,f
pulvériseur,m
science politique,f
cube parfait,m
science économique,f
charge de la preuve,f
maison de ville,f
vélo stationnaire,f
vélo d'appartement,m
domanialité,f
wallingantisme,m
pépine,f
chargeuse-pelleteuse,f
chargeuse,f
clé suédoise,f
boîte à onglets,f
serre-joint,m
manicle,f
avaleuse de sabre,f
avaleur de sabre,m
valdrague,f
fumage de moquette,m
panière,f
panière,f
néo-noir,m
mammalgie,f
mammite,f
mastalgie,f
glande mammaire,f
bretèche,f
chablon,m
cinérama,m
cinérite,f
dossière,f
intervalle de confiance,m
gigantisme insulaire,m
âge de raison,m
assignation à résidence,f
le plus offrant,m
luminisme,m
lunetier,m
épiphanie,f
hémicrânie,f
lunettier,m
lithophanie,f
sesbanie,f
loup dans la bergerie,m
hémianopsie,f
loup déguisé en agneau,m
safranière,f
safranière,f
circonstance aggravante,f
voiture de société,f
leishmanie,f
voiture de sport,f
balance commerciale,f
marge bénéficiaire,f
détention provisoire,f
détention préventive,f
lathyrisme,m
prométhazine,m
fraudeuse,f
fondeuse,f
pasticheuse,f
statif,m
chapardeuse,f
cinétose,f
balance des paiements,f
voiture électrique,f
plan américain,m
cadreuse,f
Antarès,f
mosaïsme,m
scléroprotéine,m
sécessionnisme,m
schizothymie,f
scoute,f
nicotinisme,m
néodarwinisme,m
obstructionnisme,m
paulinisme,m
terminisme,m
vanillisme,m
verbalisme,m
dialecticienne,f
vérisme,m
verticalisme,m
opérationnisme,m
vocalisme,m
pharisaïsme,m
voltairianisme,m
obstétricienne,f
tympanisme,m
cleph,f
réaction en chaîne par polymérase,f
lardu,m
darlu,m
fusil de précision,m
bouffée d'air frais,f
tafiole,f
monte-en-l'air,m
homme du moment,m
capacité juridique,f
acte de guerre,m
division du travail,f
passage obligé,m
shintô,m
hominisation,f
Bayraktar,m
touillage,m
appel aux armes,m
neuroplasticité,f
empaillement,m
empaillage,m
poinçonnage,m
kidnappage,m
empenne,f
cytogénéticien,m
hésychasme,m
homogénéisateur,m
toxoplasme,m
néoplasme,m
limoselle,f
hiérogrammate,m
phosphaturie,f
hypertélie,f
hidrosadénite,f
hyperémotivité,f
urobilinurie,f
saccharomycose,f
épidermomycose,f
sulfhémoglobine,f
onchocercose,f
hyperacidité,f
oligodendroglie,f
hyperdulie,f
ophioglosse,m
isohyète,m
hypersomnie,f
mosette,f
pédicurie,f
trochosphère,m
hyperthyroïdie,f
hyperacousie,f
stimuline,f
cholurie,f
globulinurie,f
wagon-réservoir,m
silence assourdissant,m
cécidomyie,f
chauffage au sol,m
bouclier humain,m
zone d'exclusion,f
sous-munition,f
cartothèque,f
glyptothèque,f
filmothèque,f
phonothèque,f
état de santé,m
pineraie,f
abiétaie,f
aciculisylve,f
pinière,f
conisylve,f
ripisylve,f
forêt primitive,f
forêt primaire,f
fruticée,f
cobelligérant,m
pinnipède,m
détecteur de mensonges,m
pessière,f
organisme génétiquement modifié,m
étoile binaire,f
correspondant de guerre,f
travail d'équipe,m
monde libre,m
hérisson tchèque,m
changement de paradigme,m
vipérine de Russie,f
encéphalisation,f
émaciement,m
émaciation,f
aileron avant,m
orange amère,f
sprint assis,m
vidéofréquence,f
félinerie,f
flou artistique,m
félinité,f
traité de paix,m
second plan,m
couloir humanitaire,m
corridor humanitaire,m
ligne de crédit,f
cour d'assises,f
incapacité de travail,f
maison de production,f
demi-sommeil,m
morte-eau,f
demi-pause,f
demi-soupir,m
remplacisme,m
tournée du patron,f
demi-longueur,f
demi-sang,m
complexe militaro-industriel,m
compte-minute,m
surenchérisseuse,f
saut dans l'inconnu,m
tridécagone,m
russophobie,f
surenchérisseur,m
esprit de système,m
véhicule de fonction,m
ara rouge,m
perruche de Latham,f
rat noir,m
poste avancé,m
guerre des tranchées,f
guerre de tranchées,f
raphé périnéal,m
sauce soja,f
guerre éclair,f
guerre-éclair,f
part du pauvre,f
échange de tirs,m
charmeur de serpents,m
nominatif absolu,m
grand méchant loup,m
conseil de guerre,m
frutescence,f
enchatonnement,m
hiver nucléaire,m
aranéologie,f
pyrolâtrie,f
dendrolâtrie,f
ophiophobie,f
équilibre des pouvoirs,m
donneur d'organes,m
baby-boomeur,m
papy-boomeur,m
Intercités,m
Thalys,m
chantoung,m
silphe,m
baby-boomer,m
ordre utile,m
offre d'emploi,m
négo,f
grand de ce monde,m
raisonnement par l'absurde,m
pousse-au-vice,m
pousse-au-crime,m
anneau gastrique,m
preuve par l'absurde,f
monarchie de droit divin,f
ventriloquie,f
précompte,m
fétial,m
fécial,m
cyclomètre,m
espèce chimique,f
réaction chimique,f
n-uple,m
n-uplet,m
républicanisation,f
emploi absolu,m
verbe absolu,m
cabine de douche,f
cabine de signalisation,f
indice des prix à la consommation,m
verbe d'état,m
verbe d'action,m
foudre de guerre,m
belle société,f
quartier des affaires,m
quartier d'affaires,m
sel de bain,m
quatrième dimension,f
bouquineur,m
canneur,m
bougonneur,m
bradeur,m
bousilleur,m
crâneur,m
botteleur,m
brailleur,m
carotteur,m
confiseuse,f
débineur,m
décapeur,m
chamailleur,m
dépendeur,m
décrotteur,m
dénicheur,m
botteleuse,f
confectionneuse,f
conseilleuse,f
embaucheur,m
emberlificoteur,m
encolleur,m
épouilleur,m
ensacheur,m
escamoteuse,f
égreneur,m
essuyeur,m
enfonceuse,f
exploiteuse,f
éleveuse,f
fouilleuse,f
extorqueuse,f
frotteuse,f
essuyeuse,f
gaffeuse,f
gagneuse,f
enquêteuse,f
faucheuse,f
embrasseuse,f
encolleuse,f
épouilleuse,f
ensacheuse,f
empileuse,f
finasseuse,f
emberlificoteuse,f
égreneuse,f
embaucheuse,f
bouquineuse,f
bousilleuse,f
canneuse,f
brailleuse,f
début de la fin,m
chamailleuse,f
empileur,m
empileur,m
crâneuse,f
décrotteuse,f
débineuse,f
finasseur,m
dénicheuse,f
étireuse,f
décapeuse,f
dépendeuse,f
extorqueur,m
embrasseur,m
bougonneuse,f
fouilleur,m
carotteuse,f
étireur,m
bradeuse,f
araignée sauteuse,f
euromarché,m
eurovision,f
exorciseur,m
exorcisation,f
érythrasma,m
eskuara,m
érythrophobie,f
escargotière,f
érythrosine,f
ergastule,m
ergostérol,m
Est-Allemand,m
épode,m
éphélide,f
équipartition,f
épistyle,m
épithème,m
essuyage,m
écidie,f
pélodyte,m
édulcoration,f
pénicillinase,f
périanthe,m
empyème,m
perceptibilité,f
péridotite,f
eye-liner,m
périphlébite,f
périnatalité,f
péristome,m
péponide,f
euskarien,m
pérityphlite,f
permissivité,f
périsperme,m
euscarien,m
permutabilité,f
périthèce,m
périsélène,m
pentadécagone,m
penthode,f
pentacorde,m
angstrœm,m
étoile variable,f
pentatome,m
pentédécagone,m
phosphène,m
périptère,m
personne de son cœur,f
cobée,f
physalie,f
irréel du présent,m
interrogative directe,f
conditionnel présent,m
conditionnel passé,m
maison de joie,f
interrogative indirecte,f
Texane,f
malard,m
tacos français,m
french tacos,m
Crie,f
Cri,m
irréel du passé,m
crayon de couleur,m
taïno,m
prétentaine,f
adresse de messagerie,f
propriété intellectuelle,f
adresse e-mail,f
adresse de courrier électronique,f
slavistique,f
contre-offensive,f
côté obscur,m
planning familial,m
non-prolifération,f
anthroponymie,f
lien de cause à effet,m
anthroponyme,m
salut nazi,m
chronophobie,f
chronolecte,m
crème fleurette,f
sauce divine,f
sauce paloise,f
sauce Choron,f
sauce bavaroise,f
curculionidé,m
cymbalaire,f
cymbalier,m
cymaise,f
poliose,f
cuniculiculture,f
fusariose,f
cupidon,m
nucléine,f
trombidiose,f
rickettsiose,f
parabiose,f
névrodermite,f
otospongiose,f
phelloderme,m
ribonucléase,f
nucléoprotéine,m
cryptobiose,f
intradermo-réaction,f
cupressacée,f
brouillard de la guerre,m
planche de salut,f
cartophilie,f
grille d'analyse,f
grand seigneur,m
sac d'os,m
non-initié,m
avis de débit,m
parc éolien,m
ferme éolienne,f
remise à niveau,f
peinture à l'huile,f
homme des bois,m
salade de mots,f
demi-siècle,m
couteau à tartiner,m
planche à tartiner,f
autre côté du miroir,m
effet de surprise,m
sans-faute,m
grippette,f
gestation pour autrui,f
érable à sucre,m
oisillonne,m
premier poteau,m
papange,m
matelotage,m
conseil municipal,m
conseiller municipal,m
histoire ancienne,f
grand livre,m
banque d'investissement,f
pays des rêves,m
rhinocéros noir,m
rhinocéros blanc,m
débatteur,m
temps de cochon,m
complément d'objet,m
complément circonstanciel,m
garde-dame,m
motion de confiance,f
ergosphère,f
singularité gravitationnelle,f
jour-lumière,m
minute-lumière,f
seconde-lumière,f
siècle-lumière,f
vésicule séminale,f
canal déférent,m
heure-lumière,f
piste d'atterrissage,f
exercice fiscal,m
exercice comptable,m
éjaculation rétrograde,f
éjaculation anhédonique,f
éjaculation prématurée,f
canal éjaculateur,m
théorie des jeux,f
droit de justice,m
spermiogenèse,f
érable noir,m
circonstant,m
frise chronologique,f
ligne du temps,f
cercle de réflexion,m
taxe carbone,f
droit du sol,m
droit du sang,m
syndrome du survivant,m
circumnavigateur,m
confiscateur,m
cantauteur,m
hotte aspirante,f
guerre psychologique,f
vie après la mort,f
incantateur,m
divulgateur,m
contestateur,m
circumnavigatrice,f
confiscatrice,f
motivateur,m
jeu de la biscotte,m
classificatrice,f
promulgateur,m
saltateur,m
visitateur,m
versificateur,m
sur-ensemble,m
liquidatrice,f
sous-ensemble,m
descente de lit,f
motivatrice,f
unité d'action,f
distillateur,m
vaccinatrice,f
versificatrice,f
suggestibilité,f
influençabilité,f
combat rapproché,m
terrain glissant,m
thérapie cognitivo-comportementale,f
arme de poing,f
grignoteuse,f
grignotement,m
galvaniseur,m
grossium,m
gueulement,m
gueuloir,m
gymnasiarque,m
gymnosophiste,m
gynérium,m
germinateur,m
géotextile,m
géotrupe,m
gymnosperme,m
retour à la normale,m
chose faite,f
boîte d'envoi,f
Maghrébin,m
hébraïsation,f
salle obscure,f
spectre électromagnétique,m
riz blanc,m
réalisme socialiste,m
acétabule,m
action directe,f
peine de prison,f
bulletin de paie,m
médecin de famille,m
achène,m
vie sexuelle,f
vie amoureuse,f
free-lance,m
cavité cotyloïde,f
akénocarpe,m
application Web,f
pont flottant,m
plus ample informé,m
drayoire,m
drayoir,m
dialyseur,m
diazépam,m
diapédèse,f
diphénol,m
dodécastyle,m
décompensation,f
dédramatisation,f
décartellisation,f
décapsulation,f
défluviation,f
déconsidération,f
défiguration,f
décortication,f
décongestion,f
démodulation,f
dénasalisation,f
déplantation,f
dédifférenciation,f
disparation,f
dilacération,f
désassimilation,f
désincrustation,f
désinsectisation,f
défoliation,f
déviationnisme,m
déglaciation,f
pleurobranche,m
pédaleur,m
pédaleuse,f
dragéification,f
persifleuse,f
pleurodynie,f
dystocie,f
polyptère,m
polarisateur,m
pleuronecte,m
polygonisation,f
dodécasyllabe,m
polytherme,m
polymérie,f
polysynthèse,f
polyglobulie,f
désynchronisation,f
pogrome,m
déségrégation,f
dénotation,f
plésiosaure,m
dénudation,f
polyploïdisation,f
polyradiculonévrite,f
pleuronectidé,f
bupreste,m
boutargue,f
ordre de virement,m
passe sanitaire,m
réduflation,f
sémentine,f
semelier,f
seigne-nez,m
saigne-nez,m
sélaginelle,f
émère,m
scléranthe,m
semelle du pape,f
achillée millefeuille,f
séné bâtard,m
élurope,m
séné d'Europe,m
séné vésiculeux,m
encens d'eau,m
faux séné,m
séné sauvage,m
néototalitarisme,m
séline,f
petite enfance,f
sirop d'érable,m
ordre de grève,m
ordre de vente,m
navire amiral,m
vaisseau amiral,m
rabougrissement,m
message vocal,m
boîte vocale,f
confusionnisme,m
divisionnisme,m
diffusionnisme,m
cogérance,f
cogérante,f
eudiste,m
hypospade,m
caravagiste,m
fuite de données,f
chaîne de blocs,f
capital-risqueur,f
fil RSS,m
flux RSS,m
capital-risque,f
logopédie,f
micaschiste,m
isoséiste,f
travail forcé,m
hébraïsme,m
féticide,m
conduite forcée,f
hérissonneau,m
tétonnière,f
ornithomancie,f
oligochète,m
oligophrénie,f
pétrolochimie,f
préexistence,f
prédigestion,f
oligiste,m
sopraniste,f
sphénodon,m
treillageur,m
précombustion,f
pseudotumeur,m
prépotence,f
préfoliation,f
prédétermination,f
prématurité,f
préformation,f
prémédication,f
pseudotuberculose,f
pseudo-instruction,f
préconception,f
prévisibilité,f
syndrome de Gilles de la Tourette,m
prémolaire,f
REEPS,m
présent continu,m
louma,f
souricier,m
empyrée,m
ville universitaire,f
job étudiant,m
appendice vermiculaire,m
bœuf musqué,m
chèvre des montagnes Rocheuses,f
pomme de cajou,f
idée-force,f
cryptonyme,m
nom marital,m
téléversement,m
kéké,m
corps spongieux,m
film biographique,m
image clé,f
débruitage,m
déverbal,m
estragon du Mexique,m
tagète dressée,f
œillet de poëte,m
fleur des morts,f
grand œillet d'Inde,f
bouquet parfait,m
œillet barbu,m
œillet d'Inde,m
bouquet tout fait,m
lymphopénie,f
lymphopoïèse,f
lépidodendron,m
lépidosirène,f
lépisostée,m
lépiote,f
myasthénie,f
byssinose,f
leptorhinie,f
hémogénie,f
synostose,f
strongylose,f
spondylose,f
spirillose,f
sporogone,m
mélanose,f
spirochétose,f
rhizotome,f
sporotrichose,f
rhingrave,m
tératome,f
rhinolophe,m
hématozoaire,m
hématémèse,f
sténostome,m
néomortalité,f
néonatalogie,f
néphridie,f
ozonisateur,m
ozoniseur,m
hépatomégalie,f
ozokérite,f
ozocérite,f
podoscaphe,m
ozonateur,m
ozène,m
rezzou,m
néo-kantisme,m
lycose,f
sternopagie,f
sternodynie,f
streptobacille,m
streptomycète,m
streptococcie,f
piézo-électricité,f
stoppeuse,f
ozoneur,m
stock-car,m
sous-préfet,m
sous-tangente,m
sous-emploi,m
sous-homme,m
sous-production,f
sous-développement,m
sous-normale,f
sous-directeur,m
sous-amendement,m
sous-ordre,m
rhizoctone,m
sous-lieutenant,m
grand-angle,m
schizoïdie,f
survivalisme,m
vocalisatrice,f
hydraviation,f
sexonomie,f
hypocondre,m
hyménium,m
hyménomycète,m
hymnaire,m
hypnotoxine,m
rogneuse,f
hydrie,f
hypochromie,f
vocalisateur,m
hypoacousie,f
visite d'État,f
consécrateur,m
concitoyenne,f
corps-à-corps,m
contractilité,f
souchet,m
Prisu,m
Prisunic,m
vide-ordures,m
vin mousseux,m
véhicule autonome,m
capillarite,f
chevalement,m
carillonnement,m
caquètement,m
clavaire,f
cambrement,m
cliquettement,m
cahotement,m
cerisette,f
cliquètement,m
calfeutrement,m
cérite,f
cérame,m
cérébralité,f
chantonnement,m
céphéide,f
cérithe,m
cérat,m
circularité,f
cassement,m
centrifugeur,m
clavicorde,m
coronarite,f
chavirement,m
céraste,f
centreur,m
priorité à droite,f
haute montagne,f
shabin,m
chabine,f
moyenne surface,f
bruit de fond,m
défonceuse,f
shabine,f
course de fond,f
mère supérieure,f
musique d'ascenseur,f
poisson osseux,m
père supérieur,m
musique d'aéroport,f
appel à l'aide,m
pensée latérale,f
pensée positive,f
ancien combattant,m
présent simple,m
présent progressif,m
dictionnaire visuel,m
mère fondatrice,f
signeuse,f
tsunami de glace,m
neige marine,f
mer d'Arabie,f
tapis de souris,m
musique savante,f
conduit auditif,m
musique sacrée,f
idiocratie,f
pochon,m
lampe à pied,f
perpétuation,f
surgé,m
globalisme,m
chapeau claque,m
haut-parleur de graves,m
homme d'action,m
film d'action,m
tribunal de commerce,m
caryopse,m
4 × 4,m
nécrologe,m
nécridie,f
nécromant,m
négentropie,f
veuch,m
néguentropie,f
skiascopie,f
hémitropie,f
emmétropie,f
métricien,m
mercaticien,m
oniromancien,m
nécropsie,f
négociabilité,f
rhabdomancien,m
rhabdomancie,f
oniromancie,f
sélacien,m
sémanticien,m
stylisticien,m
télémécanicien,m
triboélectricité,f
porte-copie,m
prosimien,m
tribo-électricité,f
neurinome,f
mathématisation,f
neurobiochimie,f
némathelminthe,m
condylome,f
nématocyste,m
roulure,f
neurodépresseur,m
cholestérine,m
lettre ouverte,f
syllabaire,m
maladie de Hansen,f
brassar,m
usager faible,m
mobilité douce,f
formule quadratique,f
mézail,m
monème,m
myxoedème,m
œdicnème,m
énanthème,m
cyphose,f
superchampion,m
phosphatage,m
mésembryanthème,m
superréaction,f
superhétérodyne,m
trafiqueuse,f
scaphandrier,m
superforteresse,f
miam-miam,m
splénite,f
folliculite,f
mi-juin,f
mi-juillet,f
mi-août,f
mi-février,f
mi-octobre,f
mi-novembre,f
mi-mars,f
mi-mai,f
mi-avril,f
mi-septembre,f
mi-décembre,f
mi-janvier,f
permis à points,m
marche avant,f
impôt sur la fortune,m
mal de raquette,m
diphthérie,f
piétisme,m
antipodisme,m
abrotone,m
calendrier républicain,m
absolutif,m
ornithoptère,m
oniromancienne,f
coquerelle,f
tétrahydronaphtaline,f
paronymie,f
tétraonidé,m
tétrodon,m
tétrarchat,m
tétratomicité,f
parnassien,m
tétrode,f
tétraploïdie,f
syngnathe,m
synergide,f
synéchie,f
synanthérie,f
synarchie,f
synopsie,f
esprit critique,m
Ygrandaise,f
syncinésie,f
compacteur,m
faux plan,m
ossète,m
liquide de frein,m
corsetière,f
R6,f
R8,f
R4,f
R16,f
R 4,f
mucormycose,f
R12,f
R5,f
fardeau de l'homme blanc,m
malaxage,m
incessibilité,f
insatiabilité,f
inoculabilité,f
inséparabilité,f
irascibilité,f
intelligibilité,f
intangibilité,f
transmutabilité,f
réductibilité,f
irréfutabilité,f
reproductibilité,f
inopposabilité,f
irréductibilité,f
saint-nectaire,m
non-disponibilité,f
insubmersibilité,f
sacacoua,m
sassacoua,m
roman-photo,m
rétractibilité,f
opposabilité,f
point de contrôle,m
parqueteuse,f
hétérogreffe,f
irénarque,m
hétairie,f
parqueteur,m
marqueteur,m
hyparque,m
navarque,m
hétérie,f
hexacorde,m
parqueterie,f
triérarque,m
marqueuse,f
marquoir,m
parqueur,m
marqueteuse,f
parqueuse,f
hexapode,m
médiumnité,f
pomoculture,f
paléothérium,m
pompeur,m
harmonicorde,m
pompiérisme,m
mimosacée,f
iridacée,f
dioscoréacée,f
pipérine,f
pipéracée,f
lauracée,f
malvacée,f
myrtacée,f
palmacée,f
œnothéracée,f
onagracée,f
rubiacée,f
rutacée,f
tiliacée,f
polémoniacée,f
primulacée,f
stéride,m
salicacée,f
pipéronal,m
sterculiacée,f
moracée,f
pomperie,f
stéréobate,m
valérianacée,f
stéréovision,f
stégocéphale,m
salsolacée,f
papillome,m
stéarinier,m
fécalome,m
érine,m
staphylite,f
pelletiérine,f
papavérine,f
luciférine,f
cholérine,f
passerinette,f
entérinement,m
stéréocomparateur,m
stéatopygie,f
stéréognosie,f
ferromolybdène,m
féculerie,f
fécondatrice,f
fedayin,m
feinteur,m
fleuraison,f
fécondateur,m
forgeur,m
vice-chancelier,m
urétérite,f
câblerie,f
stéarinerie,f
uréthanne,m
voïvodat,m
voïvodie,f
fixe-chaussette,m
félibrige,m
corseterie,f
brosserie,f
clouterie,f
vinaigrerie,f
cuivrerie,f
globigérine,f
cuistrerie,f
descenderie,f
vice-recteur,m
douilletterie,f
vice-présidence,f
vice-présidente,f
ésérine,f
deux-chevaux,m
urétrite,f
dinothérium,m
tillandsie,f
fébricule,f
staphylome,m
dinguerie,f
fleurage,m
tailleur de pierre,m
grand changement vocalique,m
grande prêtresse,f
porteur de contraintes,m
grande-prêtresse,f
enfumoir,m
déclaration fiscale,f
cure de jouvence,f
déclaration d'impôts,f
valeur marchande,f
appareil reproducteur,m
matrice carrée,f
useneteur,m
CTT,m
lien de causalité,m
perspective cavalière,f
angle solide,m
assurance habitation,f
enchevêtrement quantique,m
certificat d'authenticité,m
certificat de conformité,m
produit de beauté,m
néottie,f
craterelle,f
élaborateur,m
castrateur,m
évaporateur,m
eugénate,m
glyconien,m
phénate,m
non-combattant,m
